"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
(40.104267, -76.511411)" "1184 ANDERSON FERRY RD.
MOUNT JOY, PA 17552
" 40.104267 -76.511411 25404 1 0 0 1 1 4.7 5.7 103856 67879 0 260779 432514 187902 23119 211021 24885 270 7347 32502 72506 316029 0 0 0 0 0 18599 38302 13 3028 6020 5031 749 7 15 22 72 2230 82509 19500 11368 203785 108810 6838 11592 17539 433 296 49 9166 7590 331 44 10101 6977 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "1184 ANDERSON FERRY RD." "MOUNT JOY" 17552 7176531510 "LANCASTER" 533320 "NP" "SO" "Y" "N" 605609 3 3144.78 608753.78 91.1456903279474 0.000120372622620543 73.2772890287692
"PA" "PA0214" "915210033" "CLEVE J. FREDRICKSEN LIBRARY" 21 81763 "100 NORTH 19TH STREET
CAMP HILL, PA 17011
(40.24194, -76.916556)" "100 NORTH 19TH STREET
CAMP HILL, PA 17011
" 40.24194 -76.916556 81641 1 1 0 5.1 7.08 17.53 24.61 739340 209734 0 366004 1315078 739676 96017 835693 118021 0 42028 160049 326890 1322632 0 0 0 0 0 51561 108371 11060 13403 4729 19349 1749 15 15 30 165 5564 301536 27060 24379 860962 340377 -1 81511 90961 1319 692 99 39452 24002 1941 28 43962 60434 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "100 NORTH 19TH STREET" "CAMP HILL" 17011 7177613900 "CUMBERLAND" 243762 "NP" "MO" "Y" "N" 1838004 2.25 9210.5025 1847214.5025 96.7629233473881 0.000106802652534719 197.287408667601
"PA" "PA0215" "915210063" "BOSLER FREE LIBRARY" 13 53325 "158 WEST HIGH ST
CARLISLE, PA 17013
(40.201838, -77.193423)" "158 WEST HIGH ST
CARLISLE, PA 17013
" 40.201838 -77.193423 53245 1 0 0 9.48 10.41 32.4 42.81 1356729 525046 20014 844269 2746058 1216944 336608 1553552 120297 67013 21122 208432 843421 2605405 0 0 0 0 0 109959 100156 22120 5775 9458 9146 728 40 15 55 649 3273 293334 48348 19371 581748 187676 85949 42874 70376 811 433 7 13082 8818 82 36 59240 53736 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "158 WEST HIGH ST" "CARLISLE" 17013 7172434642 "CUMBERLAND" 243762 "NP" "SO" "Y" "N" 1506058 2.25 10020.9375 1516078.9375 94.3324977461927 0.000112376973651491 170.372362813018
"PA" "PA0216" "915210363" "JOSEPH T. SIMPSON PUBLIC LIBRARY" 21 48089 "16 N WALNUT ST
MECHANICSBURG, PA 17055
(40.21531, -77.003108)" "16 N WALNUT ST
MECHANICSBURG, PA 17055
" 40.21531 -77.003108 48017 1 0 0 3.45 6.28 11.83 18.11 506162 135772 0 286476 928410 461306 70374 531680 69360 0 31557 100917 193731 826328 0 0 0 777 777 0 89248 11060 6797 4729 13727 1221 20 15 35 180 3008 247418 21600 19473 556528 201064 -1 59921 67377 1665 1450 63 42940 39433 932 17 30356 24227 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "16 N WALNUT ST" "MECHANICSBURG" 17055 7177660171 "CUMBERLAND" 243762 "NP" "SO" "Y" "N" 1430141 3 7044.51 1437185.51 94.7817856542171 0.000111314112285435 159.97902923514
"PA" "PA0217" "915210453" "AMELIA S GIVIN LIBRARY" 31 11973 "114 NORTH BALTIMORE AVE
MT HOLLY SPRINGS, PA 17065
(40.116013, -77.189294)" "114 NORTH BALTIMORE AVE
MT HOLLY SPRINGS, PA 17065
" 40.116013 -77.189294 11955 1 0 0 0.95 0.95 4.73 5.68 161269 46671 0 117584 325524 177314 29649 206963 33807 0 9007 42814 91241 341018 0 0 0 0 0 50803 29313 11060 2652 4729 2632 760 20 15 35 93 2612 124959 2316 3508 131603 71162 -1 28505 20925 493 450 25 12325 11466 234 6 4879 5657 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "114 NORTH BALTIMORE AVE" "MOUNT HOLLY SPRINGS" 17065 7174863688 "CUMBERLAND" 243762 "NP" "SO" "Y" "N" 451240 4.5 2468.355 453708.355 88.4053326402431 0.000127950820384868 58.0523562377187
"PA" "PA0218" "915210483" "NEW CUMBERLAND PUBLIC LIBRARY" 21 7277 "1 BENJAMIN PLAZA
NEW CUMBERLAND, PA 17070
(40.229075, -76.873302)" "1 BENJAMIN PLAZA
NEW CUMBERLAND, PA 17070
" 40.229075 -76.873302 7266 1 0 0 1.65 1.65 5.5 7.15 238190 66116 0 121113 425419 226424 69104 295528 30569 0 19165 49734 94544 439806 0 0 0 0 0 55633 69994 11060 6219 4729 10336 481 20 15 35 94 2281 125442 13440 8206 206237 83625 -1 44853 26189 452 344 0 9600 7864 0 9 15106 13687 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "1 BENJAMIN PLAZA" "NEW CUMBERLAND" 17070 7177747820 "CUMBERLAND" 243762 "OT" "SO" "Y" "N" 1126764 7 2600.67 1129364.67 96.0276576602255 0.000108444449615408 122.473330053237
"PA" "PA0219" "915210543" "JOHN GRAHAM PUBLIC LIBRARY" 42 11423 "9 PARSONAGE ST
NEWVILLE, PA 17241
(40.171334, -77.400445)" "9 PARSONAGE ST
NEWVILLE, PA 17241
" 40.171334 -77.400445 11406 1 0 0 0.35 1.58 1.95 3.53 102651 29416 0 16349 148416 75307 3498 78805 18273 0 2748 21021 34421 134247 0 0 0 0 0 0 33490 11060 1025 4729 1852 725 20 15 35 94 2715 34435 1457 2279 56219 26632 -1 16747 15336 154 99 0 3652 2989 0 5 3232 3272 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "9 PARSONAGE ST" "NEWVILLE" 17241 7177765900 "CUMBERLAND" 243762 "NP" "SO" "Y" "N" 474218 4.5 2071.605 476289.605 94.0221114045199 0.000113120157370853 53.8779550717015
"PA" "PA0220" "915210663" "SHIPPENSBURG PUBLIC LIBRARY" 31 30881 "73 W KING ST
SHIPPENSBURG, PA 17257
(40.049572, -77.523233)" "73 W KING ST
SHIPPENSBURG, PA 17257
" 40.049572 -77.523233 30835 1 0 0 0.95 0.95 10.13 11.08 273813 63076 0 194740 531629 299116 19954 319070 46837 0 20500 67337 73864 460271 0 0 0 305848 305848 104963 54505 11060 3424 4729 4826 1719 20 15 35 111 2991 88321 3012 10280 225446 126450 -1 50093 32830 901 735 45 19052 18006 388 10 14136 21438 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "73 W. KING ST." "SHIPPENSBURG" 17257 7175324508 "CUMBERLAND" 243762 "NP" "SO" "Y" "N" 817708 3 4441.29 822149.29 87.6352901986325 0.000130209281280662 107.051468156307
"PA" "PA0222" "915220302" "DAUPHIN COUNTY LIBRARY SYSTEM" 21 234520 "101 WALNUT ST.
HARRISBURG, PA 17101
(40.259296, -76.884288)" "101 WALNUT ST.
HARRISBURG, PA 17101
" 40.259296 -76.884288 234170 0 8 0 15.95 15.95 78.95 94.9 4530339 1336575 4478 679292 6550684 3097883 750681 3848564 560733 56022 139090 755845 1810514 6414923 0 0 0 0 0 0 301230 11470 47128 4729 23434 3921 43 15 58 715 16897 700689 95693 129425 1176669 489252 61848 6344 6086 2533 2382 89 32774 31193 741 149 150849 13924 2015 2014-01-01 2014-12-31 2 2 0 0 0 "NO" "101 WALNUT ST" "HARRISBURG" 17101 7172344961 "DAUPHIN" 271453 "NP" "MO" "Y" "N" 4849296 2.25 30065.1 4879361.1 98.0685049196057 0.000103977863908689 507.345544417152
"PA" "PA0223" "915220633" "MIDDLETOWN PUBLIC LIBRARY" 21 8901 "20 NORTH CATHERINE ST
MIDDLETOWN, PA 17057
(40.195483, -76.732679)" "20 NORTH CATHERINE ST
MIDDLETOWN, PA 17057
" 40.195483 -76.732679 8888 1 0 0 1 2 3 5 57375 30010 0 56328 143713 82581 3479 86060 17991 3011 4108 25110 58664 169834 0 0 0 0 0 0 25070 11014 1265 4729 1572 589 12 15 27 44 2340 48828 2669 12013 51495 16913 2287 3929 3779 123 89 5 2508 2277 20 9 10580 4420 2015 2014-01-01 2014-12-31 2 2 0 0 0 "NO" "20 NORTH CATHERINE ST" "MIDDLETOWN" 17057 7179446412 "DAUPHIN" 271453 "OT" "SO" "Y" "N" 363768 7 2619.21 366387.21 94.6105212431863 0.000111717479704461 40.931855697149
"PA" "PA0343" "924150033" "ATGLEN PUBLIC LIBRARY" 21 3911 "413 VALLEY AVENUE
ATGLEN, PA 19310
(39.949121, -75.974701)" "413 VALLEY AVENUE
ATGLEN, PA 19310
" 39.949121 -75.974701 3905 1 0 0 0.5 0.5 1.38 1.88 19931 20677 7395 19386 67389 NA NA NA 4748 246 1926 6920 NA 75966 0 0 0 7 7 5743 11756 8 472 8 2502 474 18 15 33 25 1956 26104 667 1196 27958 17484 569 23 2 208 150 24 2017 1644 139 7 2063 0 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "P.O. BOX 190" "ATGLEN" 19310 6105936848 "CHESTER" 512784 "NP" "SO" "Y" "N" 192130 10 1455.3 193585.3 94.4490812527125 0.00011209971916365 21.7008577642109
"PA" "PA0349" "924150813" "BAYARD TAYLOR MEMORIAL LIBRARY" 21 42932 "216 EAST STATE STREET
KENNETT SQUARE, PA 19348
(39.847291, -75.709672)" "216 EAST STATE STREET
KENNETT SQUARE, PA 19348
" 39.847291 -75.709672 42868 1 0 0 1.75 1.75 9.08 10.83 425640 96962 18000 252730 793332 410142 103792 513934 89668 4987 28447 123102 147497 784533 0 0 0 10002 10002 32108 49967 0 2964 8913 3248 1090 18 15 33 95 3008 120679 13217 13061 179979 62629 18142 185 355 973 364 71 15831 9838 1213 9 12570 0 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "P. O. BOX 730" "KENNETT SQUARE" 19348 6104442702 "CHESTER" 512784 "NP" "SO" "Y" "N" 731967 3 5488.38 737455.38 98.371084762649 0.000103339196165927 76.2080461774385
"PA" "PA0351" "924151173" "OXFORD PUBLIC LIBRARY" 21 25814 "48 SOUTH SECOND STREET
OXFORD, PA 19363
(39.784743, -75.980525)" "48 SOUTH SECOND STREET
OXFORD, PA 19363
" 39.784743 -75.980525 25775 1 0 0 0.9 0.9 6.43 7.33 85430 73846 5075 87876 252227 192791 34875 227666 27764 0 9460 37224 42848 307738 0 0 0 283505 283505 250866 51107 36 2465 6108 5771 760 18 15 33 79 2568 74423 5751 10312 131131 57227 10226 91 107 489 327 2 8324 7166 32 10 8942 0 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "48 SOUTH SECOND STREET" "OXFORD" 19363 6109329625 "CHESTER" 512784 "NP" "SO" "Y" "N" 772936 3 3422.76 776358.76 85.3582013210914 0.000137249095168465 106.554537336111
"PA" "PA0352" "924151203" "PARKESBURG FREE LIBRARY" 21 13089 "105 WEST ST
PARKESBURG, PA 19365
(39.957854, -75.918878)" "105 WEST ST
PARKESBURG, PA 19365
" 39.957854 -75.918878 13069 1 0 0 0.88 0.88 2.63 3.51 49356 43294 0 50130 142780 98260 18632 116892 13422 403 6709 20534 28668 166094 0 0 0 17533 17533 7326 26197 8 2029 6459 4210 831 18 15 33 44 2197 41509 4925 4308 72173 38048 2470 99 66 141 59 12 1278 901 257 8 22300 0 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "105 WEST ST" "PARKESBURG" 19365 6108575165 "CHESTER" 512784 "NP" "SO" "Y" "N" 422600 4.5 2293.515 424893.515 96.7129143572103 0.000106913133616628 45.4266971420336
"PA" "PA0357" "924151923" "AVON GROVE FREE LIBRARY" 21 30080 "117 ROSEHILL AVENUE
WEST GROVE, PA 19390
(39.822244, -75.826075)" "117 ROSEHILL AVENUE
WEST GROVE, PA 19390
" 39.822244 -75.826075 30035 1 0 0 0.93 0.93 6.23 7.16 185411 85778 740 89807 361736 170372 33933 204305 36417 1636 4946 42999 80103 327407 0 0 0 0 0 8503 47348 10 2661 9213 2725 1674 18 15 33 55 2569 113370 5575 9613 161065 77764 12206 93 115 836 752 5 23240 21951 91 12 7521 0 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "P.O. BOX 100, 117 ROSE HILL AVENUE" "WEST GROVE" 19390 6108692004 "CHESTER" 512784 "NP" "SO" "Y" "N" 686797 3 3781.2 690578.2 92.79412833891 0.000116133898961334 80.1995389036999
"PA" "PA0439" "913360273" "COLUMBIA PUBLIC LIBRARY" 21 10400 "24 SOUTH SIXTH ST
COLUMBIA, PA 17512
(40.034692, -76.497584)" "24 SOUTH SIXTH ST
COLUMBIA, PA 17512
" 40.034692 -76.497584 10384 1 0 0 0 0.88 2.65 3.53 11292 38564 0 79279 129135 80840 7992 88832 17774 1600 200 19574 40489 148895 0 0 0 0 0 10624 34799 0 1099 5132 1320 660 7 15 22 45 2740 44951 695 6328 49660 20040 1006 6990 6216 275 111 29 6200 3187 1116 10 11785 4266 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "24 SOUTH SIXTH STREET" "COLUMBIA" 17512 7176842255 "LANCASTER" 533320 "NP" "SO" "Y" "N" 484869 4.5 1933.5 486802.5 86.7946241482862 0.000132743830706128 64.6200286473199
"PA" "PA0497" "913361413" "QUARRYVILLE LIBRARY CENTER" 31 37017 "357 BUCK ROAD
QUARRYVILLE, PA 17566
(39.893189, -76.176155)" "357 BUCK ROAD
QUARRYVILLE, PA 17566
" 39.893189 -76.176155 36962 1 0 0 2 2 3.53 5.53 68560 53812 0 162738 285110 145280 24416 169696 20931 1206 8139 30276 88670 288642 0 0 0 0 0 34098 46261 10 1975 11338 4055 2060 7 15 22 42 2495 112116 4888 11290 199720 103415 6350 11091 16934 223 139 4 3016 1962 102 19 12687 12493 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "357 BUCK ROAD" "QUARRYVILLE" 17566 7177861336 "LANCASTER" 533320 "NP" "SO" "Y" "N" 681184 3 4161.03 685345.03 85.23702520821 0.00013763960935295 94.3306222011855
"PA" "PA0498" "913361533" "STRASBURG-HEISLER LIBRARY" 21 6991 "143 PRECISION AVE
STRASBURG, PA 17579
(39.985285, -76.191574)" "143 PRECISION AVE
STRASBURG, PA 17579
" 39.985285 -76.191574 6981 1 0 0 0.5 1.55 1.75 3.3 51143 47976 0 58922 158041 90083 2372 92455 11961 21 3393 15375 55380 163210 0 0 0 0 0 7963 17388 3 1784 3 2311 463 7 15 22 33 3124 48252 600 5483 111045 59270 3450 6319 15484 425 360 2 5391 4713 18 11 8448 1606 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "143 PRECISION AVE" "STRASBURG" 17579 7176878969 "LANCASTER" 533320 "NP" "SO" "Y" "N" 280203 7 1963.11 282166.11 90.2984826617902 0.000122641963413691 34.6054057392034
"PA" "PA0525" "913360905" "PEQUEA VALLEY PUBLIC LIBRARY" 41 21413 "31 CENTER STREET
INTERCOURSE, PA 17534
(40.037469, -76.109129)" "31 CENTER STREET
INTERCOURSE, PA 17534
" 40.037469 -76.109129 21381 1 1 0 0.98 1.98 2.23 4.21 52135 75221 0 97777 225133 105216 7763 112979 21095 2564 0 23659 88495 225133 0 0 0 0 0 198 39732 19 2253 5066 3519 630 7 15 22 68 4447 94869 65600 7842 228415 154062 -1 25044 17690 181 153 3 5724 4945 27 18 12856 3958 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "31 CENTER STREET" "INTERCOURSE" 17534 7177683160 "LANCASTER" 533320 "NP" "MO" "Y" "N" 593246 4.5 3522.255 596768.255 95.610298928037 0.000109393280937211 65.2824373736243
"PA" "PA0526" "913360993" "MANHEIM COMMUNITY LIBRARY" 21 18868 "15 EAST HIGH ST
MANHEIM, PA 17545
(40.164053, -76.394713)" "15 EAST HIGH ST
MANHEIM, PA 17545
" 40.164053 -76.394713 18840 1 0 0 1 1 1.88 2.88 50810 40332 0 52269 143411 88169 9450 97619 14356 0 4425 18781 32200 148600 0 0 0 0 0 0 28031 0 1160 7104 3824 828 7 15 22 14 2603 38920 1697 5935 106498 62863 2891 9566 11012 171 150 10 6095 5753 39 7 5936 2587 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "15 EAST HIGH ST" "MANHEIM" 17545 7176656700 "LANCASTER" 533320 "NP" "SO" "Y" "N" 429692 4.5 2979.18 432671.18 97.0443650477181 0.00010618406673738 45.9427854524607
"PA" "PA0534" "913360893" "LANCASTER SYS ADMIN UNIT" 21 4231 "1866 COLONIAL VILLAGE LN, SUITE 107
LANCASTER, PA 17601
(40.054433, -76.234907)" "1866 COLONIAL VILLAGE LN, SUITE 107
LANCASTER, PA 17601
" 40.054433 -76.234907 4225 0 0 1 3.53 3.53 12.93 16.46 1832051 238371 3893 24136 2098451 1001734 258039 1259773 13383 87723 1186 102292 715831 2077896 0 0 0 0 0 42535 16803 32 515 381 1219 513 7 15 22 12 720 11560 830 2589 43502 24534 781 2719 11338 434 418 4 59426 58501 150 0 0 912 2015 2014-01-01 2014-12-31 2 2 0 0 0 "HQ" "1866 COLONIAL VILLAGE LN, SUITE 107" "LANCASTER" 17601 7172070500 "LANCASTER" 533320 "NP" "SO" "Y" "N" 241137 10 3738.3 244875.3 93.4406227158092 0.00011453245025375 28.046168115622
"PA" "PA0535" "913361024" "MANHEIM TOWNSHIP PUBLIC LIBRARY" 21 38133 "595 GRANITE RUN DR
LANCASTER, PA 17601
(40.06057, -76.286621)" "595 GRANITE RUN DR
LANCASTER, PA 17601
" 40.06057 -76.286621 38076 1 0 0 4.55 5.55 8.33 13.88 604298 95195 5593 220083 925169 382689 125708 508397 49260 14808 25303 89371 327401 925169 0 0 0 2517 2517 0 49173 155 4016 200 7459 968 15 15 30 52 2563 203246 9864 17370 459303 257106 20735 22389 30198 1231 900 62 28452 14322 593 30 23037 18546 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "595 GRANITE RUN DR" "LANCASTER" 17601 7175606441 "LANCASTER" 533320 "NP" "SO" "Y" "N" 790450 3 5513.97 795963.97 92.6274285931794 0.000116552282849739 92.7714177696413
"PA" "PA9037" "912280035" "FRANKLIN SYS ADMIN UNIT" 23 129725 "101 RAGGED EDGE ROAD SOUTH
CHAMBERSBURG, PA 17202
(39.920425, -77.592601)" "101 RAGGED EDGE ROAD SOUTH
CHAMBERSBURG, PA 17202
" 39.920425 -77.592601 129531 1 6 1 4.63 7.43 30.25 37.68 1220611 550479 0 382972 2154062 968267 273510 1241777 136858 69027 21339 227224 424883 1893884 210485 0 0 343667 554152 89522 229362 2436 8529 4079 11299 105 5 15 20 306 14287 585751 26635 56718 377486 150777 14432 3223 2510 2138 1255 130 35264 25065 868 80 42515 10000 2015 2014-01-01 2014-12-31 1 2 0 0 0 "HQ" "101 RAGGED EDGE ROAD SOUTH" "CHAMBERSBURG" 17202 7177090282 "FRANKLIN" 152892 "NP" "MO" "Y" "Y" 3247048 2.25 14408.4375 3261456.4375 80.5484542790263 0.000154129432200844 502.686428859661
"VA" "VA0001" "VA0001" "ALEXANDRIA LIBRARY" 12 143464 "5005 DUKE STREET
ALEXANDRIA, VA 22304
(38.812038, -77.118549)" "5005 DUKE STREET
ALEXANDRIA, VA 22304
" 38.812038 -77.118549 143464 1 5 0 34.75 34.75 52.95 87.7 6592486 164310 28799 557155 7342750 4214304 1385476 5599780 309116 252085 59807 621008 1001227 7222015 41489 0 0 0 41489 41489 417202 135003 20430 8791 20556 0 34 5 39 482 13208 733959 480792 135093 1337996 637908 122276 1345 253 2279 1360 35 61349 28549 508 89 118822 34472 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "5005 DUKE STREET" "ALEXANDRIA" 22304 7037461701 "ALEXANDRIA" 150575 "CI" "MA" "Y" "N" 5966715 2.25 22838.82 5989553.82 6.05876452179658 0.0272415523889289 163164.744173839
"VA" "VA0005" "VA0005" "ARLINGTON DEPT. OF LIBRARIES" 12 214373 "1015 N QUINCY STREET
ARLINGTON, VA 22201
(38.883514, -77.107866)" "1015 N QUINCY STREET
ARLINGTON, VA 22201
" 38.883514 -77.107866 214373 1 8 0 41 41 79.66 120.66 11800540 176293 0 555000 12531833 7405929 2776070 10181999 738741 336223 271977 1346941 964460 12493400 0 0 0 0 0 0 517110 44128 23141 7277 45140 0 43 5 48 653 24492 1154500 221204 77032 3162368 1257272 307484 3538 1364 1883 1353 152 83983 73960 6294 147 252717 -1 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "1015 N. QUINCY STREET,ADMINISTRATIO" "ARLINGTON" 22201 7032283347 "ARLINGTON" 226908 "CO" "MO" "Y" "N" 7625187 2.25 32569.1775 7657756.1775 5.68903333369387 0.0308974788151309 236605.359265744
"VA" "VA0013" "VA0013" "CAROLINE LIBRARY, INC." 42 28826 "17202 RICHMOND TURNPIKE
BOWLING GREEN, VA 22427
(38.023874, -77.339538)" "17202 RICHMOND TURNPIKE
BOWLING GREEN, VA 22427
" 38.023874 -77.339538 28826 1 3 1 1 1 12 13 404867 91894 18150 37557 552468 260427 55806 316233 29402 7532 0 36934 199301 552468 0 0 0 0 0 0 58747 7579 3027 713 4172 121 2 5 7 13 10868 69915 20272 13750 242945 11715 40842 0 37 635 316 25 4236 2246 98 49 23055 6000 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P. O. BOX 9" "BOWLING GREEN" 22427 8046335455 "CAROLINE" 29778 "CO" "MO" "Y" "N" 859672 3 4544.34 864216.34 59.4772066367707 0.000282682467043208 244.298807050252
"VA" "VA0014" "VA0014" "CENTRAL RAPPAHANNOCK REGIONAL LIBRARY" 22 298007 "1201 CAROLINE STREET
FREDERICKSBURG, VA 22401
(38.305752, -77.460901)" "1201 CAROLINE STREET
FREDERICKSBURG, VA 22401
" 38.305752 -77.460901 298007 1 7 0 40 40 138 178 12704144 616960 172051 196613 13689768 7186351 2261787 9448138 553855 145938 77799 777592 3718140 13943870 0 0 0 0 0 0 545329 73380 38788 5669 35965 0 34 5 39 638 22932 3023886 951804 183297 10891177 1807542 118308 2278 1849 4547 2493 884 137935 89392 26080 248 312691 394974 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "1201 CAROLINE STREET" "FREDERICKSBURG" 22401 5403721160 "FREDERICKSBURG" 28350 "MJ" "MO" "Y" "N" 8080520 2.25 46815.4725 8127335.4725 44.4407710206255 0.000506333695562646 4115.14380486831
"VA" "VA0021" "VA0021" "CULPEPER COUNTY LIBRARY" 32 47144 "271 SOUTHGATE SHOPPING CENTER
CULPEPER, VA 22701
(38.462165, -78.00178)" "271 SOUTHGATE SHOPPING CENTER
CULPEPER, VA 22701
" 38.462165 -78.00178 47144 1 0 0 3 10.1199999999999 1.52 11.64 799272 150167 2328 100429 1052196 493474 123583 617057 114361 30724 25672 170757 214453 1002267 0 0 0 89815 89815 89815 77309 88313 5726 4028 4508 0 21 5 26 92 3016 220072 54090 20537 480759 174536 12427 3 323 266 164 34 9150 4233 523 16 33617 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "271 SOUTHGATE SHOPPING CENTER" "CULPEPER" 22701 5408258691 "CULPEPER" 49166 "CO" "SO" "Y" "N" 1139975 3 5988.96 1145963.96 59.5516080394127 0.000281976563895031 323.134979788343
"VA" "VA0025" "VA0025" "ESSEX PUBLIC LIBRARY" 32 11287 "117 N. CHURCH LANE
TAPPAHANNOCK, VA 22560
(37.910818, -76.855705)" "117 N. CHURCH LANE
TAPPAHANNOCK, VA 22560
" 37.910818 -76.855705 11287 1 0 0 0 1 3.37 4.37 180917 48364 919 38873 269073 120353 33464 153817 36252 4486 10026 50764 64492 269073 0 0 0 0 0 0 24646 4204 2116 5035 2309 0 3 5 8 64 2496 31133 7667 5327 67234 12157 500 0 197 286 246 6 4345 4111 26 8 15239 4802 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "117 N. CHURCH LANE" "TAPPAHANNOCK" 22560 8044434945 "ESSEX" 11103 "NP" "SO" "Y" "N" 379115 4.5 2179.245 381294.245 65.2002673702603 0.000235234624588035 89.6936085801533
"VA" "VA0026" "VA0026" "FAIRFAX COUNTY PUBLIC LIBRARY" 21 1118889 "12000 GOVERNMENT CENTER PARKWAY SUI
FAIRFAX, VA 22035
(38.852692, -77.358885)" "12000 GOVERNMENT CENTER PARKWAY SUI
FAIRFAX, VA 22035
" 38.852692 -77.358885 1118889 0 23 0 103 103 287.63 390.63 35836106 500515 0 1981560 38318181 20303430 8774223 29077653 1763093 1252151 274814 3290058 5092924 37460635 0 0 0 0 0 1373701 2140946 93336 131881 20737 73015 59 71 5 76 546 66872 4990860 759889 473411 12881013 6826937 808071 1229 4466 7679 4537 175 208358 165463 2301 627 524674 2174371 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "12000 GOVERNMENT CENTER PARKWAY SUI" "FAIRFAX" 22035 7033248322 "CITY OF FAIRFAX" 1137538 "MJ" "MA" "Y" "N" 30531259 2.25 134119.5075 30665378.5075 18.5629037845431 0.00290207193120466 88993.1342263823
"VA" "VA0028" "VA0028" "FAUQUIER COUNTY PUBLIC LIBRARY" 21 65780 "11 WINCHESTER STREET
WARRENTON, VA 20186
(38.714392, -77.79552)" "11 WINCHESTER STREET
WARRENTON, VA 20186
" 38.714392 -77.79552 65780 1 2 0 11.25 11.25 20.2399999999999 31.49 1989075 154808 0 76004 2219887 1309460 479712 1789172 125712 79235 41194 246141 184371 2219684 4275 0 0 0 4275 4275 189123 36831 13067 6964 8411 0 27 5 32 295 8892 261090 53475 39718 453250 189199 27159 386 658 916 572 75 15286 12137 639 51 48130 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "11 WINCHESTER STREET" "WARRENTON" 20186 5404228500 "FAUQUIER" 68248 "CO" "MO" "Y" "N" 2743943 2.25 9163.65 2753106.65 43.0788042702289 0.000538855995911828 1483.52802573723
